name,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Iron Round Shield,Standard,5,85,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,6,89,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,7,93,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,8,97,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,9,101,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,10,105,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,11,110,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,12,114,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,13,119,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,14,124,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,15,136,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Crystal,0,105,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Crystal,1,0,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Crystal,2,0,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Crystal,3,0,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Crystal,4,0,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Crystal,5,136,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Magic,0,63,68,0,0,E,0,D,0,100,30,72,46
Iron Round Shield,Magic,1,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,2,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,3,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,4,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,5,79,85,0,0,E,0,D,0,100,33,72,46
Iron Round Shield,Magic,6,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,7,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,8,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,9,0,0,0,0,E,0,D,0,100,0,72,46
Iron Round Shield,Magic,10,102,110,0,0,E,0,D,0,100,36,72,46
Iron Round Shield,Divine,0,57,70,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,1,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,2,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,3,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,4,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,5,71,86,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,6,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,7,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,8,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,9,0,0,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Divine,10,92,110,0,0,E,0,0,D,100,30,72,46
Iron Round Shield,Fire,0,68,0,68,0,0,0,0,0,100,30,72.0,46
Iron Round Shield,Fire,1,70,0,70,0,0,0,0,0,100,30,73.4,46
Iron Round Shield,Fire,2,73,0,73,0,0,0,0,0,100,30,74.9,46
Iron Round Shield,Fire,3,76,0,76,0,0,0,0,0,100,30,76.3,46
Iron Round Shield,Fire,4,78,0,78,0,0,0,0,0,100,30,77.8,46
Iron Round Shield,Fire,5,81,0,81,0,0,0,0,0,100,30,79.2,46
Iron Round Shield,Fire,6,86,0,86,0,0,0,0,0,100,30,80.6,46
Iron Round Shield,Fire,7,91,0,91,0,0,0,0,0,100,30,82.1,46
Iron Round Shield,Fire,8,95,0,95,0,0,0,0,0,100,30,83.5,46
Iron Round Shield,Fire,9,100,0,100,0,0,0,0,0,100,30,85.0,46
Iron Round Shield,Fire,10,105,0,105,0,0,0,0,0,100,30,86.4,46
Iron Round Shield,Lightning,0,81,0,0,81,0,0,0,0,100,30,72,51.5
Iron Round Shield,Lightning,1,87,0,0,87,0,0,0,0,100,30,72,52.4
Iron Round Shield,Lightning,2,92,0,0,92,0,0,0,0,100,30,72,52.9
Iron Round Shield,Lightning,3,97,0,0,97,0,0,0,0,100,30,72,53.4
Iron Round Shield,Lightning,4,103,0,0,103,0,0,0,0,100,30,72,54.3
Iron Round Shield,Lightning,5,108,0,0,108,0,0,0,0,100,30,72,55.2
Knight Shield,Standard,0,68,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,1,71,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,2,74,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,3,78,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,4,81,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,5,85,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,6,89,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,7,93,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,8,97,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,9,101,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,10,105,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,11,110,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,12,114,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,13,119,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,14,124,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Standard,15,136,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Crystal,0,105,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Crystal,1,110,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Crystal,2,114,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Crystal,3,119,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Crystal,4,124,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Crystal,5,136,0,0,0,D,0,0,0,100,30,60,40
Knight Shield,Magic,0,63,68,0,0,E,0,D,0,100,30,60,40
Knight Shield,Magic,1,66,72,0,0,E,0,D,0,100,30.6,60,40
Knight Shield,Magic,2,69,75,0,0,E,0,D,0,100,31.2,60,40
Knight Shield,Magic,3,72,78,0,0,E,0,D,0,100,31.8,60,40
Knight Shield,Magic,4,75,81,0,0,E,0,D,0,100,32.4,60,40
Knight Shield,Magic,5,79,85,0,0,E,0,D,0,100,33,60,40
Knight Shield,Magic,6,82,89,0,0,E,0,D,0,100,33.6,60,40
Knight Shield,Magic,7,86,92,0,0,E,0,D,0,100,34.2,60,40
Knight Shield,Magic,8,89,96,0,0,E,0,D,0,100,34.8,60,40
Knight Shield,Magic,9,93,100,0,0,E,0,D,0,100,35.4,60,40
Knight Shield,Magic,10,102,110,0,0,E,0,D,0,100,36,60,40
Knight Shield,Divine,0,57,70,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,1,60,73,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,2,63,76,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,3,65,80,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,4,68,83,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,5,71,86,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,6,74,90,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,7,77,94,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,8,80,98,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,9,84,102,0,0,E,0,0,D,100,30,60,40
Knight Shield,Divine,10,92,112,0,0,E,0,0,D,100,30,60,40
Knight Shield,Fire,0,68,0,68,0,0,0,0,0,100,30,60,40
Knight Shield,Fire,1,70,0,70,0,0,0,0,0,100,30,61.2,40
Knight Shield,Fire,2,73,0,73,0,0,0,0,0,100,30,62.4,40
Knight Shield,Fire,3,76,0,76,0,0,0,0,0,100,30,63.6,40
Knight Shield,Fire,4,78,0,78,0,0,0,0,0,100,30,64.8,40
Knight Shield,Fire,5,81,0,81,0,0,0,0,0,100,30,66,40
Knight Shield,Fire,6,86,0,86,0,0,0,0,0,100,30,67.2,40
Knight Shield,Fire,7,91,0,91,0,0,0,0,0,100,30,68.4,40
Knight Shield,Fire,8,95,0,95,0,0,0,0,0,100,30,69.6,40
Knight Shield,Fire,9,100,0,100,0,0,0,0,0,100,30,70.8,40
Knight Shield,Fire,10,105,0,105,0,0,0,0,0,100,30,72,40
Knight Shield,Lightning,0,81,0,0,81,0,0,0,0,100,30,60,44.8
Knight Shield,Lightning,1,87,0,0,87,0,0,0,0,100,30,60,45.6
Knight Shield,Lightning,2,92,0,0,92,0,0,0,0,100,30,60,46
Knight Shield,Lightning,3,97,0,0,97,0,0,0,0,100,30,60,46.4
Knight Shield,Lightning,4,103,0,0,103,0,0,0,0,100,30,60,47.2
Knight Shield,Lightning,5,108,0,0,108,0,0,0,0,100,30,60,48
Large Leather Shield,Standard,0,46,0,0,0,D,0,0,0,91,35,60,60
Large Leather Shield,Standard,5,57,0,0,0,D,0,0,0,91,35,60,60
Large Leather Shield,Standard,10,71,0,0,0,D,0,0,0,91,35,60,60
Large Leather Shield,Standard,15,92,0,0,0,D,0,0,0,91,35,60,60
Large Leather Shield,Crystal,0,71,0,0,0,D,0,0,0,91,35,60,60
Large Leather Shield,Crystal,5,92,0,0,0,D,0,0,0,91,35,60,60
Large Leather Shield,Magic,0,43,46,0,0,E,0,D,0,91,35,60,60
Large Leather Shield,Magic,5,54,57,0,0,E,0,D,0,91,40.3,60,60
Large Leather Shield,Magic,10,70,74,0,0,E,0,D,0,91,45.5,60,60
Large Leather Shield,Divine,0,38,47,0,0,E,0,D,0,91,35,60,60
Large Leather Shield,Divine,5,48,58,0,0,E,0,D,0,91,35,60,60
Large Leather Shield,Divine,10,62,76,0,0,E,0,D,0,91,35,60,60
Large Leather Shield,Fire,0,46,0,46,0,0,0,0,0,91,35,60.0,60
Large Leather Shield,Fire,1,47,0,47,0,0,0,0,0,91,35,61.8,60
Large Leather Shield,Fire,2,49,0,49,0,0,0,0,0,91,35,63.6,60
Large Leather Shield,Fire,3,51,0,51,0,0,0,0,0,91,35,65.4,60
Large Leather Shield,Fire,4,53,0,53,0,0,0,0,0,91,35,67.2,60
Large Leather Shield,Fire,5,55,0,55,0,0,0,0,0,91,35,69.0,60
Large Leather Shield,Fire,6,58,0,58,0,0,0,0,0,91,35,70.8,60
Large Leather Shield,Fire,7,61,0,61,0,0,0,0,0,91,35,72.6,60
Large Leather Shield,Fire,8,64,0,64,0,0,0,0,0,91,35,74.4,60
Large Leather Shield,Fire,9,68,0,68,0,0,0,0,0,91,35,76.2,60
Large Leather Shield,Fire,10,71,0,71,0,0,0,0,0,91,35,78.0,60
Large Leather Shield,Lightning,0,55,0,0,55,0,0,0,0,91,35,60,67.2
Large Leather Shield,Lightning,1,58,0,0,55,0,0,0,0,91,35,60,68.4
Large Leather Shield,Lightning,2,62,0,0,62,0,0,0,0,91,35,60,69.0
Large Leather Shield,Lightning,3,66,0,0,66,0,0,0,0,91,35,60,69.6
Large Leather Shield,Lightning,4,69,0,0,69,0,0,0,0,91,35,60,70.8
Large Leather Shield,Lightning,5,73,0,0,73,0,0,0,0,91,35,60,72
Pierce Shield,Standard,0,82,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,1,90,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,2,98,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,3,106,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,4,114,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,5,123,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,6,131,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,7,139,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,8,147,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,9,155,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,10,164,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,11,172,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,12,180,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,13,188,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Standard,14,196,0,0,0,D,B,0,0,95,30,70,34
Pierce Shield,Standard,15,205,0,0,0,D,B,0,0,95,30,70,34
Pierce Shield,Crystal,0,180,0,0,0,D,C,0,0,95,30,70,34
Pierce Shield,Crystal,5,221,0,0,0,D,B,0,0,95,30,70,34
Pierce Shield,Magic,0,93,100,0,0,E,D,C,0,95,30,70,34
Pierce Shield,Magic,5,124,134,0,0,E,D,C,0,95,30,70,34
Pierce Shield,Magic,10,155,167,0,0,E,D,C,0,95,30,70,34
Pierce Shield,Divine,0,82,102,0,0,E,D,0,C,95,30,70,34
Pierce Shield,Divine,5,110,136,0,0,E,D,0,C,95,30,70,34
Pierce Shield,Divine,10,137,170,0,0,E,D,0,C,95,30,70,34
Pierce Shield,Fire,0,106,0,106,0,0,0,0,0,95,30,70.0,34
Pierce Shield,Fire,1,114,0,114,0,0,0,0,0,95,30,70.7,34
Pierce Shield,Fire,2,123,0,123,0,0,0,0,0,95,30,71.4,34
Pierce Shield,Fire,3,131,0,131,0,0,0,0,0,95,30,72.1,34
Pierce Shield,Fire,4,139,0,139,0,0,0,0,0,95,30,72.8,34
Pierce Shield,Fire,5,147,0,147,0,0,0,0,0,95,30,73.5,34
Pierce Shield,Fire,6,157,0,157,0,0,0,0,0,95,30,74.2,34
Pierce Shield,Fire,7,167,0,167,0,0,0,0,0,95,30,74.9,34
Pierce Shield,Fire,8,177,0,177,0,0,0,0,0,95,30,75.6,34
Pierce Shield,Fire,9,186,0,186,0,0,0,0,0,95,30,76.3,34
Pierce Shield,Fire,10,196,0,196,0,0,0,0,0,95,30,77.0,34
Pierce Shield,Lightning,0,147,0,0,147,0,0,0,0,95,30,70,34
Pierce Shield,Lightning,1,159,0,0,159,0,0,0,0,95,30,70,36.7
Pierce Shield,Lightning,2,170,0,0,170,0,0,0,0,95,30,70,39.4
Pierce Shield,Lightning,3,182,0,0,182,0,0,0,0,95,30,70,42.2
Pierce Shield,Lightning,4,193,0,0,193,0,0,0,0,95,30,70,44.9
Pierce Shield,Lightning,5,205,0,0,205,0,0,0,0,95,30,70,47.6
Sanctus,Standard,0,62,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,1,65,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,2,68,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,3,71,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,4,74,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,5,77,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,6,81,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,7,84,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,8,88,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,9,92,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,10,96,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,11,100,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,12,104,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,13,109,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,14,113,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Standard,15,124,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Crystal,0,96,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Crystal,1,100,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Crystal,2,104,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Crystal,3,109,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Crystal,4,113,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Crystal,5,124,0,0,0,D,0,0,0,95,40,70,50
Sanctus,Magic,0,58,62,0,0,E,0,D,0,95,40,70,50
Sanctus,Magic,1,61,65,0,0,E,0,D,0,95,40.8,70,50
Sanctus,Magic,2,64,68,0,0,E,0,D,0,95,41.6,70,50
Sanctus,Magic,3,67,71,0,0,E,0,D,0,95,42.4,70,50
Sanctus,Magic,4,70,74,0,0,E,0,D,0,95,43.2,70,50
Sanctus,Magic,5,72,77,0,0,E,0,D,0,95,44,70,50
Sanctus,Magic,6,76,81,0,0,E,0,D,0,95,44.8,70,50
Sanctus,Magic,7,79,84,0,0,E,0,D,0,95,45.6,70,50
Sanctus,Magic,8,82,88,0,0,E,0,D,0,95,46.4,70,50
Sanctus,Magic,9,86,91,0,0,E,0,D,0,95,47.2,70,50
Sanctus,Magic,10,94,100,0,0,E,0,D,0,95,47,70,50
Sanctus,Divine,0,52,63,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,1,55,66,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,2,57,69,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,3,60,72,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,4,62,75,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,5,65,79,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,6,68,82,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,7,70,86,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,8,73,89,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,9,76,93,0,0,E,0,0,D,95,40,70,50
Sanctus,Divine,10,84,102,0,0,E,0,0,D,95,40,70,50
Sanctus,Fire,0,62,0,62,0,0,0,0,0,95,40,70.0,50
Sanctus,Fire,1,64,0,64,0,0,0,0,0,95,40,71.4,50
Sanctus,Fire,2,66,0,66,0,0,0,0,0,95,40,72.8,50
Sanctus,Fire,3,69,0,69,0,0,0,0,0,95,40,74.2,50
Sanctus,Fire,4,71,0,71,0,0,0,0,0,95,40,75.6,50
Sanctus,Fire,5,74,0,74,0,0,0,0,0,95,40,77.0,50
Sanctus,Fire,6,78,0,78,0,0,0,0,0,95,40,78.4,50
Sanctus,Fire,7,83,0,83,0,0,0,0,0,95,40,79.8,50
Sanctus,Fire,8,87,0,87,0,0,0,0,0,95,40,81.2,50
Sanctus,Fire,9,91,0,91,0,0,0,0,0,95,40,82.6,50
Sanctus,Fire,10,96,0,96,0,0,0,0,0,95,40,84.0,50
Sanctus,Lightning,0,74,0,0,74,0,0,0,0,95,40,70,56
Sanctus,Lightning,1,79,0,0,79,0,0,0,0,95,40,70,57
Sanctus,Lightning,2,84,0,0,84,0,0,0,0,95,40,70,57.5
Sanctus,Lightning,3,89,0,0,89,0,0,0,0,95,40,70,58
Sanctus,Lightning,4,94,0,0,94,0,0,0,0,95,40,70,59
Sanctus,Lightning,5,99,0,0,99,0,0,0,0,95,40,70,60
Spider Shield,Standard,0,62,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,1,65,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,2,68,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,3,71,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,4,74,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,5,77,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,6,81,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,7,84,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,8,88,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,9,92,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,10,96,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,11,100,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,12,104,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,13,109,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,14,113,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Standard,15,124,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Crystal,0,96,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Crystal,1,100,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Crystal,2,104,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Crystal,3,109,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Crystal,4,113,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Crystal,5,124,0,0,0,D,0,0,0,100,30,72,48
Spider Shield,Magic,0,58,62,0,0,E,0,D,0,100,30,72,48
Spider Shield,Magic,1,61,65,0,0,E,0,D,0,100,30.6,72,48
Spider Shield,Magic,2,64,68,0,0,E,0,D,0,100,31.2,72,48
Spider Shield,Magic,3,67,71,0,0,E,0,D,0,100,31.8,72,48
Spider Shield,Magic,4,70,74,0,0,E,0,D,0,100,32.4,72,48
Spider Shield,Magic,5,72,77,0,0,E,0,D,0,100,33,72,48
Spider Shield,Magic,6,76,81,0,0,E,0,D,0,100,33.6,72,48
Spider Shield,Magic,7,79,84,0,0,E,0,D,0,100,34.2,72,48
Spider Shield,Magic,8,82,88,0,0,E,0,D,0,100,34.8,72,48
Spider Shield,Magic,9,86,91,0,0,E,0,D,0,100,35.4,72,48
Spider Shield,Magic,10,94,100,0,0,E,0,D,0,100,36,72,48
Spider Shield,Divine,0,52,63,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,1,55,66,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,2,57,69,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,3,60,72,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,4,62,75,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,5,65,79,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,6,68,82,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,7,70,86,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,8,73,89,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,9,76,93,0,0,E,0,0,D,100,30,72,48
Spider Shield,Divine,10,84,102,0,0,E,0,0,D,100,30,72,48
Spider Shield,Fire,0,62,0,62,0,0,0,0,0,100,30,72,48
Spider Shield,Fire,1,64,0,64,0,0,0,0,0,100,30,73.4,48
Spider Shield,Fire,2,66,0,66,0,0,0,0,0,100,30,74.9,48
Spider Shield,Fire,3,69,0,69,0,0,0,0,0,100,30,76.3,48
Spider Shield,Fire,4,71,0,71,0,0,0,0,0,100,30,77.8,48
Spider Shield,Fire,5,74,0,74,0,0,0,0,0,100,30,79.2,48
Spider Shield,Fire,6,78,0,78,0,0,0,0,0,100,30,80.6,48
Spider Shield,Fire,7,83,0,83,0,0,0,0,0,100,30,82.1,48
Spider Shield,Fire,8,87,0,87,0,0,0,0,0,100,30,83.5,48
Spider Shield,Fire,9,91,0,91,0,0,0,0,0,100,30,85,48
Spider Shield,Fire,10,96,0,96,0,0,0,0,0,100,30,86.4,48
Spider Shield,Lightning,0,74,0,0,74,0,0,0,0,100,30,60,53.8
Spider Shield,Lightning,1,79,0,0,79,0,0,0,0,100,30,60,54.7
Spider Shield,Lightning,2,84,0,0,84,0,0,0,0,100,30,60,55.2
Spider Shield,Lightning,3,89,0,0,89,0,0,0,0,100,30,60,55.7
Spider Shield,Lightning,4,94,0,0,94,0,0,0,0,100,30,60,56.6
Spider Shield,Lightning,5,99,0,0,99,0,0,0,0,100,30,60,57.6
Spiked Shield,Standard,0,78,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,3,101,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,4,109,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,5,117,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,6,124,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,9,148,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,10,156,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Standard,15,195,0,0,0,D,B,0,0,90,28,69,40
Spiked Shield,Crystal,0,171,0,0,0,D,C,0,0,90,28,69,40
Spiked Shield,Crystal,5,210,0,0,0,D,B,0,0,90,28,69,40
Spiked Shield,Magic,0,88,194,0,0,E,D,C,0,90,28,69,40
Spiked Shield,Magic,5,118,126,0,0,E,D,C,0,90,28,69,40
Spiked Shield,Magic,10,147,157,0,0,E,D,C,0,90,28,69,40
Spiked Shield,Divine,0,79,96,0,0,E,D,0,C,90,28,69,40
Spiked Shield,Divine,4,100,121,0,0,E,D,0,C,90,28,69,40
Spiked Shield,Divine,9,132,160,0,0,E,D,0,C,90,28,69,40
Spiked Shield,Fire,0,101,0,101,0,0,0,0,0,90,28,69.0,40
Spiked Shield,Fire,1,109,0,109,0,0,0,0,0,90,28,69.7,40
Spiked Shield,Fire,2,117,0,117,0,0,0,0,0,90,28,70.4,40
Spiked Shield,Fire,3,124,0,124,0,0,0,0,0,90,28,71.1,40
Spiked Shield,Fire,4,132,0,132,0,0,0,0,0,90,28,71.8,40
Spiked Shield,Fire,5,140,0,140,0,0,0,0,0,90,28,72.4,40
Spiked Shield,Fire,6,149,0,149,0,0,0,0,0,90,28,73.1,40
Spiked Shield,Fire,7,159,0,159,0,0,0,0,0,90,28,73.8,40
Spiked Shield,Fire,8,168,0,168,0,0,0,0,0,90,28,74.5,40
Spiked Shield,Fire,9,177,0,177,0,0,0,0,0,90,28,75.2,40
Spiked Shield,Fire,10,187,0,187,0,0,0,0,0,90,28,75.9,40
Spiked Shield,Lightning,0,140,0,0,140,0,0,0,0,90,28,69,40
Spiked Shield,Lightning,1,151,0,0,151,0,0,0,0,90,28,69,43.2
Spiked Shield,Lightning,2,162,0,0,162,0,0,0,0,90,28,69,46.4
Spiked Shield,Lightning,3,173,0,0,173,0,0,0,0,90,28,69,49.6
Spiked Shield,Lightning,4,184,0,0,184,0,0,0,0,90,28,69,52.8
Spiked Shield,Lightning,5,195,0,0,195,0,0,0,0,90,28,69,56
Sunlight Shield,Standard,0,64,0,0,0,D,0,0,0,100,30,75,50
Sunlight Shield,Standard,5,80,0,0,0,D,0,0,0,100,30,75,50
Sunlight Shield,Standard,10,99,0,0,0,D,0,0,0,100,30,75,50
Sunlight Shield,Standard,15,128,0,0,0,D,0,0,0,100,30,75,50
Sunlight Shield,Crystal,0,99,0,0,0,D,0,0,0,100,30,75,50
Sunlight Shield,Crystal,5,128,0,0,0,D,0,0,0,100,30,75,50
Sunlight Shield,Magic,0,60,65,0,0,E,0,D,0,100,30,75,50
Sunlight Shield,Magic,5,74,80,0,0,E,0,D,0,100,33,75,50
Sunlight Shield,Magic,10,96,104,0,0,E,0,D,0,100,36,75,50
Sunlight Shield,Divine,0,53,66,0,0,E,0,D,0,100,30,75,50
Sunlight Shield,Divine,5,66,82,0,0,E,0,D,0,100,30,75,50
Sunlight Shield,Divine,10,86,108,0,0,E,0,D,0,100,30,75,50
Sunlight Shield,Fire,0,64,0,64,0,0,0,0,0,100,30,75.0,50
Sunlight Shield,Fire,1,66,0,66,0,0,0,0,0,100,30,76.5,50
Sunlight Shield,Fire,2,69,0,69,0,0,0,0,0,100,30,78.0,50
Sunlight Shield,Fire,3,71,0,71,0,0,0,0,0,100,30,79.5,50
Sunlight Shield,Fire,4,74,0,74,0,0,0,0,0,100,30,81.0,50
Sunlight Shield,Fire,5,76,0,76,0,0,0,0,0,100,30,82.5,50
Sunlight Shield,Fire,6,81,0,81,0,0,0,0,0,100,30,84.0,50
