weapon,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Broadsword,Standard,10,164,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Standard,11,172,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Standard,12,180,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Standard,13,188,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Standard,14,196,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Standard,15,205,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Raw,0,141,0,0,0,D,D,0,0,50,10,35,35
Broadsword,Raw,1,150,0,0,0,D,D,0,0,50,10,35,35
Broadsword,Raw,2,159,0,0,0,D,D,0,0,50,10,35,35
Broadsword,Raw,3,169,0,0,0,D,D,0,0,50,10,35,35
Broadsword,Raw,4,178,0,0,0,D,D,0,0,50,10,35,35
Broadsword,Raw,5,188,0,0,0,D,D,0,0,50,10,35,35
Broadsword,Crystal,0,180,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Crystal,1,188,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Crystal,2,196,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Crystal,3,205,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Crystal,4,213,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Crystal,5,221,0,0,0,C,C,0,0,50,10,35,35
Broadsword,Magic,0,93,100,0,0,E,E,C,0,50,10,35,35
Broadsword,Magic,1,99,107,0,0,E,E,C,0,50,10,35,35
Broadsword,Magic,2,105,113,0,0,E,E,C,0,50,10,35,35
Broadsword,Magic,3,111,120,0,0,E,E,C,0,50,10,35,35
Broadsword,Magic,4,117,127,0,0,E,E,C,0,50,10,35,35
Broadsword,Magic,5,124,134,0,0,E,E,C,0,50,10,35,35
Broadsword,Magic,6,130,140,0,0,E,E,B,0,50,10,35,35
Broadsword,Magic,7,136,147,0,0,E,E,B,0,50,10,35,35
Broadsword,Magic,8,142,154,0,0,E,E,B,0,50,10,35,35
Broadsword,Magic,9,148,160,0,0,E,E,B,0,50,10,35,35
Broadsword,Magic,10,155,167,0,0,E,E,B,0,50,10,35,35
Broadsword,Enchanted,0,124,132,0,0,E,E,B,0,50,10,35,35
Broadsword,Enchanted,1,128,135,0,0,E,E,B,0,50,10,35,35
Broadsword,Enchanted,2,133,139,0,0,E,E,A,0,50,10,35,35
Broadsword,Enchanted,3,138,143,0,0,E,E,A,0,50,10,35,35
Broadsword,Enchanted,4,143,147,0,0,E,E,A,0,50,10,35,35
Broadsword,Enchanted,5,148,153,0,0,E,E,A,0,50,10,35,35
Broadsword,Divine,0,82,102,0,0,D,D,0,C,50,10,35,35
Broadsword,Divine,1,88,108,0,0,D,D,0,C,50,10,35,35
Broadsword,Divine,2,93,115,0,0,D,D,0,C,50,10,35,35
Broadsword,Divine,3,99,122,0,0,D,D,0,C,50,10,35,35
Broadsword,Divine,4,104,129,0,0,D,D,0,C,50,10,35,35
Broadsword,Divine,5,110,136,0,0,D,D,0,C,50,10,35,35
Broadsword,Divine,6,115,142,0,0,D,D,0,B,50,10,35,35
Broadsword,Divine,7,121,149,0,0,D,D,0,B,50,10,35,35
Broadsword,Divine,8,126,156,0,0,D,D,0,B,50,10,35,35
Broadsword,Divine,9,132,163,0,0,D,D,0,B,50,10,35,35
Broadsword,Divine,10,137,170,0,0,D,D,0,B,50,10,35,35
Broadsword,Occult,0,112,124,0,0,E,E,0,B,50,10,35,35
Broadsword,Occult,1,118,130,0,0,E,E,0,B,50,10,35,35
Broadsword,Occult,2,125,136,0,0,E,E,0,B,50,10,35,35
Broadsword,Occult,3,132,142,0,0,E,E,0,B,50,10,35,35
Broadsword,Occult,4,138,148,0,0,D,D,0,A,50,10,35,35
Broadsword,Occult,5,145,155,0,0,D,D,0,A,50,10,35,35
Broadsword,Fire,0,106,0,106,0,0,0,0,0,50,10,35.0,35
Broadsword,Fire,1,114,0,114,0,0,0,0,0,50,10,35.4,35
Broadsword,Fire,2,123,0,123,0,0,0,0,0,50,10,35.7,35
Broadsword,Fire,3,131,0,131,0,0,0,0,0,50,10,36.0,35
Broadsword,Fire,4,139,0,139,0,0,0,0,0,50,10,36.4,35
Broadsword,Fire,5,147,0,147,0,0,0,0,0,50,10,36.7,35
Broadsword,Fire,6,157,0,157,0,0,0,0,0,50,10,37.1,35
Broadsword,Fire,7,167,0,167,0,0,0,0,0,50,10,37.5,35
Broadsword,Fire,8,177,0,177,0,0,0,0,0,50,10,37.8,35
Broadsword,Fire,9,186,0,186,0,0,0,0,0,50,10,38.2,35
Broadsword,Fire,10,196,0,196,0,0,0,0,0,50,10,38.5,35
Broadsword,Chaos,0,129,0,147,0,0,0,0,0,50,10,35.0,35
Broadsword,Chaos,1,136,0,155,0,0,0,0,0,50,10,35.7,35
Broadsword,Chaos,2,144,0,164,0,0,0,0,0,50,10,36.4,35
Broadsword,Chaos,3,151,0,172,0,0,0,0,0,50,10,37.1,35
Broadsword,Chaos,4,158,0,180,0,0,0,0,0,50,10,37.8,35
Broadsword,Chaos,5,165,0,188,0,0,0,0,0,50,10,38.5,35
Broadsword,Lightning,0,147,0,0,147,0,0,0,0,50,10,35,35.0
Broadsword,Lightning,1,159,0,0,159,0,0,0,0,50,10,35,37.8
Broadsword,Lightning,2,170,0,0,170,0,0,0,0,50,10,35,40.6
Broadsword,Lightning,3,182,0,0,182,0,0,0,0,50,10,35,43.4
Broadsword,Lightning,4,193,0,0,193,0,0,0,0,50,10,35,46.2
Broadsword,Lightning,5,205,0,0,205,0,0,0,0,50,10,35,49.0
Broken Straight Sword,Standard,0,40,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,1,44,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,2,48,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,3,52,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,4,56,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,5,60,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,6,64,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,7,68,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,8,72,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,9,76,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,10,80,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,11,84,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,12,88,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,13,92,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,14,96,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Standard,15,100,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Raw,0,69,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Raw,1,73,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Raw,2,78,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Raw,3,82,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Raw,4,87,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Raw,5,92,0,0,0,D,D,0,0,20,5,15,15
Broken Straight Sword,Crystal,0,88,0,0,0,D,C,0,0,20,5,15,15
Broken Straight Sword,Crystal,1,92,0,0,0,D,C,0,0,20,5,15,15
Broken Straight Sword,Crystal,2,96,0,0,0,D,C,0,0,20,5,15,15
Broken Straight Sword,Crystal,3,100,0,0,0,D,C,0,0,20,5,15,15
Broken Straight Sword,Crystal,4,104,0,0,0,D,C,0,0,20,5,15,15
Broken Straight Sword,Crystal,5,108,0,0,0,D,C,0,0,20,5,15,15
Broken Straight Sword,Magic,0,45,49,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,1,48,52,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,2,51,56,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,3,54,59,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,4,57,62,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,5,60,66,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,6,62,69,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,7,66,72,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,8,69,75,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,9,72,79,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Magic,10,75,82,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Enchanted,0,60,64,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Enchanted,1,62,65,0,0,E,E,C,0,20,5,15,15
Broken Straight Sword,Enchanted,2,64,67,0,0,E,E,B,0,20,5,15,15
Broken Straight Sword,Enchanted,3,67,69,0,0,E,E,B,0,20,5,15,15
Broken Straight Sword,Enchanted,4,69,71,0,0,E,E,A,0,20,5,15,15
Broken Straight Sword,Enchanted,5,72,74,0,0,E,E,A,0,20,5,15,15
Broken Straight Sword,Divine,0,40,49,0,0,E,E,0,C,20,5,15,15
Broken Straight Sword,Divine,1,43,52,0,0,E,E,0,C,20,5,15,15
Broken Straight Sword,Divine,2,45,56,0,0,E,E,0,C,20,5,15,15
Broken Straight Sword,Divine,3,48,59,0,0,E,E,0,C,20,5,15,15
Broken Straight Sword,Divine,4,51,62,0,0,E,E,0,C,20,5,15,15
Broken Straight Sword,Divine,5,54,66,0,0,E,E,0,C,20,5,15,15
Broken Straight Sword,Divine,6,56,69,0,0,E,D,0,C,20,5,15,15
Broken Straight Sword,Divine,7,59,72,0,0,E,D,0,C,20,5,15,15
Broken Straight Sword,Divine,8,62,75,0,0,E,D,0,C,20,5,15,15
Broken Straight Sword,Divine,9,64,79,0,0,E,D,0,C,20,5,15,15
Broken Straight Sword,Divine,10,67,82,0,0,E,D,0,C,20,5,15,15
Broken Straight Sword,Occult,0,54,60,0,0,E,E,0,B,20,5,15,15
Broken Straight Sword,Occult,1,57,62,0,0,E,E,0,B,20,5,15,15
Broken Straight Sword,Occult,2,60,66,0,0,E,E,0,B,20,5,15,15
Broken Straight Sword,Occult,3,63,69,0,0,E,E,0,B,20,5,15,15
Broken Straight Sword,Occult,4,66,72,0,0,E,D,0,B,20,5,15,15
Broken Straight Sword,Occult,5,70,75,0,0,E,D,0,B,20,5,15,15
Broken Straight Sword,Fire,0,52,0,52,0,0,0,0,0,20,5,15.0,15
Broken Straight Sword,Fire,1,56,0,56,0,0,0,0,0,20,5,15.2,15
Broken Straight Sword,Fire,2,60,0,60,0,0,0,0,0,20,5,15.3,15
Broken Straight Sword,Fire,3,64,0,64,0,0,0,0,0,20,5,15.5,15
Broken Straight Sword,Fire,4,68,0,68,0,0,0,0,0,20,5,15.6,15
Broken Straight Sword,Fire,5,72,0,72,0,0,0,0,0,20,5,15.8,15
Broken Straight Sword,Fire,6,76,0,76,0,0,0,0,0,20,5,15.9,15
Broken Straight Sword,Fire,7,81,0,81,0,0,0,0,0,20,5,16.1,15
Broken Straight Sword,Fire,8,86,0,86,0,0,0,0,0,20,5,16.2,15
Broken Straight Sword,Fire,9,91,0,91,0,0,0,0,0,20,5,16.4,15
Broken Straight Sword,Fire,10,96,0,96,0,0,0,0,0,20,5,16.5,15
Broken Straight Sword,Chaos,0,63,0,73,0,0,0,0,0,20,5,15.0,15
Broken Straight Sword,Chaos,1,66,0,77,0,0,0,0,0,20,5,15.3,15
Broken Straight Sword,Chaos,2,70,0,82,0,0,0,0,0,20,5,15.6,15
Broken Straight Sword,Chaos,3,73,0,86,0,0,0,0,0,20,5,15.9,15
Broken Straight Sword,Chaos,4,77,0,90,0,0,0,0,0,20,5,16.2,15
Broken Straight Sword,Chaos,5,80,0,94,0,0,0,0,0,20,5,16.5,15
Broken Straight Sword,Lightning,0,72,0,0,72,0,0,0,0,20,5,15,15.0
Broken Straight Sword,Lightning,1,77,0,0,77,0,0,0,0,20,5,15,16.2
Broken Straight Sword,Lightning,2,83,0,0,83,0,0,0,0,20,5,15,17.4
Broken Straight Sword,Lightning,3,88,0,0,88,0,0,0,0,20,5,15,18.6
Broken Straight Sword,Lightning,4,94,0,0,94,0,0,0,0,20,5,15,19.8
Broken Straight Sword,Lightning,5,100,0,0,100,0,0,0,0,20,5,15,21.0
Darksword,Standard,0,82,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,1,90,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,2,98,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,3,106,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,4,114,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,5,123,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,6,131,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,7,139,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,8,147,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,9,155,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,10,164,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,11,172,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,12,180,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,13,188,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,14,196,0,0,0,C,C,0,0,50,10,35,35
Darksword,Standard,15,205,0,0,0,C,C,0,0,50,10,35,35
Darksword,Raw,0,141,0,0,0,D,D,0,0,50,10,35,35
Darksword,Raw,1,150,0,0,0,D,D,0,0,50,10,35,35
Darksword,Raw,2,159,0,0,0,D,D,0,0,50,10,35,35
Darksword,Raw,3,169,0,0,0,D,D,0,0,50,10,35,35
Darksword,Raw,4,178,0,0,0,D,D,0,0,50,10,35,35
Darksword,Raw,5,188,0,0,0,D,D,0,0,50,10,35,35
Darksword,Crystal,0,180,0,0,0,C,C,0,0,50,10,35,35
Darksword,Crystal,1,188,0,0,0,C,C,0,0,50,10,35,35
Darksword,Crystal,2,196,0,0,0,C,C,0,0,50,10,35,35
Darksword,Crystal,3,205,0,0,0,C,C,0,0,50,10,35,35
Darksword,Crystal,4,213,0,0,0,C,C,0,0,50,10,35,35
Darksword,Crystal,5,221,0,0,0,C,C,0,0,50,10,35,35
Darksword,Magic,0,93,100,0,0,E,E,C,0,50,10,35,35
Darksword,Magic,1,99,107,0,0,E,E,C,0,50,10,35,35
Darksword,Magic,2,105,113,0,0,E,E,C,0,50,10,35,35
Darksword,Magic,3,111,119,0,0,E,E,C,0,50,10,35,35
Darksword,Magic,4,117,127,0,0,E,E,C,0,50,10,35,35
Darksword,Magic,5,124,134,0,0,E,E,C,0,50,10,35,35
Darksword,Magic,6,130,140,0,0,E,E,B,0,50,10,35,35
Darksword,Magic,7,136,147,0,0,E,E,B,0,50,10,35,35
Darksword,Magic,8,142,154,0,0,E,E,B,0,50,10,35,35
Darksword,Magic,9,148,160,0,0,E,E,B,0,50,10,35,35
Darksword,Magic,10,155,167,0,0,E,E,B,0,50,10,35,35
Darksword,Enchanted,0,124,132,0,0,E,E,B,0,50,10,35,35
Darksword,Enchanted,1,128,135,0,0,E,E,B,0,50,10,35,35
Darksword,Enchanted,2,133,139,0,0,E,E,A,0,50,10,35,35
Darksword,Enchanted,3,138,143,0,0,E,E,A,0,50,10,35,35
Darksword,Enchanted,4,143,147,0,0,E,E,A,0,50,10,35,35
Darksword,Enchanted,5,148,153,0,0,E,E,A,0,50,10,35,35
Darksword,Divine,0,82,102,0,0,D,D,0,C,50,10,35,35
Darksword,Divine,1,88,108,0,0,D,D,0,C,50,10,35,35
Darksword,Divine,2,93,115,0,0,D,D,0,C,50,10,35,35
Darksword,Divine,3,99,122,0,0,D,D,0,C,50,10,35,35
Darksword,Divine,4,104,129,0,0,D,D,0,C,50,10,35,35
Darksword,Divine,5,110,136,0,0,D,D,0,C,50,10,35,35
Darksword,Divine,6,115,142,0,0,D,D,0,B,50,10,35,35
Darksword,Divine,7,121,149,0,0,D,D,0,B,50,10,35,35
Darksword,Divine,8,126,156,0,0,D,D,0,B,50,10,35,35
Darksword,Divine,9,132,163,0,0,D,D,0,B,50,10,35,35
Darksword,Divine,10,137,170,0,0,D,D,0,B,50,10,35,35
Darksword,Occult,0,112,124,0,0,E,E,0,B,50,10,35,35
Darksword,Occult,1,118,130,0,0,E,E,0,B,50,10,35,35
Darksword,Occult,2,125,136,0,0,E,E,0,B,50,10,35,35
Darksword,Occult,3,132,142,0,0,E,E,0,B,50,10,35,35
Darksword,Occult,4,138,148,0,0,D,D,0,A,50,10,35,35
Darksword,Occult,5,145,155,0,0,D,D,0,A,50,10,35,35
Darksword,Fire,0,106,0,106,0,0,0,0,0,50,10,35.0,35
Darksword,Fire,1,114,0,114,0,0,0,0,0,50,10,35.4,35
Darksword,Fire,2,123,0,123,0,0,0,0,0,50,10,35.7,35
Darksword,Fire,3,131,0,131,0,0,0,0,0,50,10,36.0,35
Darksword,Fire,4,139,0,139,0,0,0,0,0,50,10,36.4,35
Darksword,Fire,5,147,0,147,0,0,0,0,0,50,10,36.7,35
Darksword,Fire,6,157,0,157,0,0,0,0,0,50,10,37.1,35
Darksword,Fire,7,167,0,167,0,0,0,0,0,50,10,37.5,35
Darksword,Fire,8,177,0,177,0,0,0,0,0,50,10,37.8,35
Darksword,Fire,9,186,0,186,0,0,0,0,0,50,10,38.2,35
Darksword,Fire,10,196,0,196,0,0,0,0,0,50,10,38.5,35
Darksword,Chaos,0,129,0,147,0,0,0,0,0,50,10,35.0,35
Darksword,Chaos,1,136,0,155,0,0,0,0,0,50,10,35.7,35
Darksword,Chaos,2,144,0,164,0,0,0,0,0,50,10,36.4,35
Darksword,Chaos,3,151,0,172,0,0,0,0,0,50,10,37.1,35
Darksword,Chaos,4,158,0,180,0,0,0,0,0,50,10,37.8,35
Darksword,Chaos,5,165,0,188,0,0,0,0,0,50,10,38.5,35
Darksword,Lightning,0,147,0,0,147,0,0,0,0,50,10,35,35.0
Darksword,Lightning,1,159,0,0,159,0,0,0,0,50,10,35,37.8
Darksword,Lightning,2,170,0,0,170,0,0,0,0,50,10,35,40.6
Darksword,Lightning,3,182,0,0,182,0,0,0,0,50,10,35,43.4
Darksword,Lightning,4,193,0,0,193,0,0,0,0,50,10,35,46.2
Darksword,Lightning,5,205,0,0,205,0,0,0,0,50,10,35,49.0
Longsword,Standard,0,80,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,1,88,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,2,96,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,3,104,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,4,112,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,5,120,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,6,128,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,7,136,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,8,144,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,9,152,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,10,160,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,11,168,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,12,176,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,13,184,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,14,192,0,0,0,C,C,0,0,50,10,35,35
Longsword,Standard,15,200,0,0,0,C,C,0,0,50,10,35,35
Longsword,Raw,0,138,0,0,0,D,D,0,0,50,10,35,35
Longsword,Raw,1,147,0,0,0,D,D,0,0,50,10,35,35
Longsword,Raw,2,156,0,0,0,D,D,0,0,50,10,35,35
Longsword,Raw,3,165,0,0,0,D,D,0,0,50,10,35,35
Longsword,Raw,4,174,0,0,0,D,D,0,0,50,10,35,35
Longsword,Raw,5,184,0,0,0,D,D,0,0,50,10,35,35
Longsword,Crystal,0,176,0,0,0,C,C,0,0,50,10,35,35
Longsword,Crystal,1,184,0,0,0,C,C,0,0,50,10,35,35
Longsword,Crystal,2,192,0,0,0,C,C,0,0,50,10,35,35
Longsword,Crystal,3,200,0,0,0,C,C,0,0,50,10,35,35
Longsword,Crystal,4,208,0,0,0,C,C,0,0,50,10,35,35
Longsword,Crystal,5,216,0,0,0,C,C,0,0,50,10,35,35
Longsword,Magic,0,90,97,0,0,E,E,C,0,50,10,35,35
Longsword,Magic,1,96,104,0,0,E,E,C,0,50,10,35,35
Longsword,Magic,2,102,110,0,0,E,E,C,0,50,10,35,35
Longsword,Magic,3,108,117,0,0,E,E,C,0,50,10,35,35
Longsword,Magic,4,114,123,0,0,E,E,C,0,50,10,35,35
Longsword,Magic,5,120,130,0,0,E,E,C,0,50,10,35,35
Longsword,Magic,6,125,136,0,0,E,E,B,0,50,10,35,35
Longsword,Magic,7,132,143,0,0,E,E,B,0,50,10,35,35
Longsword,Magic,8,138,149,0,0,E,E,B,0,50,10,35,35
Longsword,Magic,9,144,156,0,0,E,E,B,0,50,10,35,35
Longsword,Magic,10,150,162,0,0,E,E,B,0,50,10,35,35
Longsword,Enchanted,0,120,128,0,0,E,E,B,0,50,10,35,35
Longsword,Enchanted,1,124,131,0,0,E,E,B,0,50,10,35,35
Longsword,Enchanted,2,129,135,0,0,E,E,A,0,50,10,35,35
Longsword,Enchanted,3,134,139,0,0,E,E,A,0,50,10,35,35
Longsword,Enchanted,4,139,143,0,0,E,E,A,0,50,10,35,35
Longsword,Enchanted,5,144,148,0,0,E,E,A,0,50,10,35,35
Longsword,Divine,0,81,99,0,0,D,D,0,C,50,10,35,35
Longsword,Divine,1,86,105,0,0,D,D,0,C,50,10,35,35
Longsword,Divine,2,91,112,0,0,D,D,0,C,50,10,35,35
Longsword,Divine,3,97,118,0,0,D,D,0,C,50,10,35,35
Longsword,Divine,4,102,125,0,0,D,D,0,C,50,10,35,35
Longsword,Divine,5,108,132,0,0,D,D,0,C,50,10,35,35
Longsword,Divine,6,113,138,0,0,D,D,0,B,50,10,35,35
Longsword,Divine,7,118,145,0,0,D,D,0,B,50,10,35,35
Longsword,Divine,8,124,151,0,0,D,D,0,B,50,10,35,35
Longsword,Divine,9,129,158,0,0,D,D,0,B,50,10,35,35
Longsword,Divine,10,135,165,0,0,D,D,0,B,50,10,35,35
Longsword,Occult,0,110,120,0,0,E,E,0,B,50,10,35,35
Longsword,Occult,1,116,125,0,0,E,E,0,B,50,10,35,35
Longsword,Occult,2,123,132,0,0,E,E,0,B,50,10,35,35
Longsword,Occult,3,129,138,0,0,E,E,0,B,50,10,35,35
Longsword,Occult,4,136,144,0,0,D,D,0,A,50,10,35,35
Longsword,Occult,5,143,150,0,0,D,D,0,A,50,10,35,35
Longsword,Fire,0,104,0,104,0,0,0,0,0,50,10,35.0,35
Longsword,Fire,1,112,0,112,0,0,0,0,0,50,10,35.4,35
Longsword,Fire,2,120,0,120,0,0,0,0,0,50,10,35.7,35
Longsword,Fire,3,128,0,128,0,0,0,0,0,50,10,36.0,35
Longsword,Fire,4,136,0,136,0,0,0,0,0,50,10,36.4,35
Longsword,Fire,5,144,0,144,0,0,0,0,0,50,10,36.7,35
Longsword,Fire,6,153,0,153,0,0,0,0,0,50,10,37.1,35
Longsword,Fire,7,163,0,163,0,0,0,0,0,50,10,37.5,35
Longsword,Fire,8,172,0,172,0,0,0,0,0,50,10,37.8,35
Longsword,Fire,9,182,0,182,0,0,0,0,0,50,10,38.2,35
Longsword,Fire,10,192,0,192,0,0,0,0,0,50,10,38.5,35
Longsword,Chaos,0,126,0,144,0,0,0,0,0,50,10,35.0,35
Longsword,Chaos,1,133,0,152,0,0,0,0,0,50,10,35.7,35
Longsword,Chaos,2,140,0,160,0,0,0,0,0,50,10,36.4,35
Longsword,Chaos,3,147,0,168,0,0,0,0,0,50,10,37.1,35
Longsword,Chaos,4,154,0,176,0,0,0,0,0,50,10,37.8,35
Longsword,Chaos,5,161,0,184,0,0,0,0,0,50,10,38.5,35
Longsword,Lightning,0,144,0,0,144,0,0,0,0,50,10,35,35.0
Longsword,Lightning,1,155,0,0,155,0,0,0,0,50,10,35,37.8
Longsword,Lightning,2,166,0,0,166,0,0,0,0,50,10,35,40.6
Longsword,Lightning,3,177,0,0,177,0,0,0,0,50,10,35,43.4
Longsword,Lightning,4,188,0,0,188,0,0,0,0,50,10,35,46.2
Longsword,Lightning,5,200,0,0,200,0,0,0,0,50,10,35,49.0
Shortsword,Standard,0,78,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,1,85,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,2,93,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,3,101,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,4,109,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,5,117,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,6,124,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,7,132,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,8,140,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,9,148,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,10,156,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,11,163,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,12,171,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,13,179,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,14,187,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Standard,15,195,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Raw,0,135,0,0,0,D,D,0,0,50,10,35,35
Shortsword,Raw,1,144,0,0,0,D,D,0,0,50,10,35,35
Shortsword,Raw,2,153,0,0,0,D,D,0,0,50,10,35,35
Shortsword,Raw,3,162,0,0,0,D,D,0,0,50,10,35,35
Shortsword,Raw,4,171,0,0,0,D,D,0,0,50,10,35,35
Shortsword,Raw,5,180,0,0,0,D,D,0,0,50,10,35,35
Shortsword,Crystal,0,171,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Crystal,1,179,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Crystal,2,187,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Crystal,3,195,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Crystal,4,202,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Crystal,5,210,0,0,0,C,C,0,0,50,10,35,35
Shortsword,Magic,0,88,94,0,0,E,E,C,0,50,10,35,35
Shortsword,Magic,1,94,100,0,0,E,E,C,0,50,10,35,35
Shortsword,Magic,2,100,107,0,0,E,E,C,0,50,10,35,35
Shortsword,Magic,3,106,113,0,0,E,E,C,0,50,10,35,35
Shortsword,Magic,4,112,119,0,0,E,E,C,0,50,10,35,35
Shortsword,Magic,5,118,126,0,0,E,E,C,0,50,10,35,35
Shortsword,Magic,6,123,132,0,0,E,E,B,0,50,10,35,35
Shortsword,Magic,7,129,138,0,0,E,E,B,0,50,10,35,35
Shortsword,Magic,8,135,144,0,0,E,E,B,0,50,10,35,35
Shortsword,Magic,9,141,151,0,0,E,E,B,0,50,10,35,35
Shortsword,Magic,10,147,157,0,0,E,E,B,0,50,10,35,35
Shortsword,Enchanted,0,118,124,0,0,E,E,B,0,50,10,35,35
Shortsword,Enchanted,1,122,127,0,0,E,E,B,0,50,10,35,35
Shortsword,Enchanted,2,127,131,0,0,E,E,A,0,50,10,35,35
Shortsword,Enchanted,3,132,135,0,0,E,E,A,0,50,10,35,35
